,video_id,popularity,title_length,nation
28026,IP76Iue4-kk,1,23,CA
28027,r5N1OFwqFKU,1,45,CA
28028,IP38OPYW82M,1,32,CA
28029,r5r5ocJoLGA,1,42,CA
28030,IOo2DFUxzb0,1,98,CA
28031,IOhEpxcekDE,1,51,CA
28032,IOT9T15mkX0,1,61,CA
28033,IOBLJnU0rPo,1,74,CA
28034,INuUE7dQ5os,1,26,CA
28035,INqVF9uHcyA,1,84,CA
28036,INjxGNt8ek4,1,42,CA
28037,r6DTs6PiAqI,1,71,CA
28038,r4MPs0ERX78,1,26,CA
28039,ISRAWV36TrM,1,34,CA
28040,I_5mn5fefhE,1,92,CA
28041,ISdmbJsumKM,1,79,CA
28042,I_0GgKfwCSk,1,26,CA
28043,r1gxEVT18w8,1,31,CA
28044,IZipPUCF7eA,1,38,CA
28045,r1l3cYVRlnc,1,47,CA
28046,r1nwEYPCE7Y,1,90,CA
28047,r1tO4fT7Pic,1,91,CA
28048,r28ffzOq7pg,1,60,CA
28049,IYPeqDvdEIE,1,15,CA
28050,IYNNrGobsyo,1,67,CA
28051,IY2G6S-Udq8,1,69,CA
28052,IY0ZfXoNC1g,1,37,CA
28053,IY-rI7KcHZw,1,43,CA
28054,IXm3QTGda-8,1,50,CA
28055,IXZkoEpxu3I,1,97,CA
28056,IXJhN4cOVM0,1,68,US
28057,IX5AS7zVvkw,1,95,CA
28058,IWwCd4bCf7U,1,28,CA
28059,IWJOtbZUpP4,1,39,CA
28060,IVnILS99-iQ,1,55,CA
28061,IVRVXYCrr14,1,29,GB
28062,IVKykpy2dIk,1,51,CA
28063,IV17bu7vQcw,1,41,CA
28064,r46PllA7gZE,1,65,CA
28065,IUEURsP6Ft4,1,88,CA
28066,IUDdUMaJ5D4,1,30,CA
28067,ITQZ2OrIBNk,1,53,CA
28068,ITJ4RDKxyOA,1,80,CA
28069,ITEe69bYFbU,1,59,CA
28070,ISrMcDv9_xg,1,44,CA
28071,Im92cBvy4-c,1,29,CA
28072,ImihFhKWMLw,1,60,CA
28073,JD42ICB08Vw,1,42,CA
28074,qkah3zhxCGE,1,33,CA
28075,qkzn6RcrSYk,1,50,CA
28076,J6TRJ5ShyK0,1,40,CA
28077,qlAYvPPPhmE,1,78,CA
28078,qlVnSFp_big,1,98,CA
28079,J6-nswD9wtk,1,47,CA
28080,J5vrfjfQPp0,1,49,CA
28081,qmDsgGKHBEo,1,91,US
28082,J5Jyr00fWas,1,49,CA
28083,J5HT7ER4w_Q,1,34,CA
28084,J4yUGdwaWfg,1,96,CA
28085,qmKA4DCfww8,1,36,CA
28086,J4SVo5AC_9A,1,47,CA
28087,qmTX7B2H5UE,1,26,CA
28088,J44e8gpA7fk,1,24,CA
28089,qmpDK-8ib2Y,1,61,CA
28090,J3wBjUoiWzM,1,65,CA
28091,qmtqrf23Xd8,1,100,CA
28092,qnR8rFPsIqk,1,79,CA
28093,J3b4uvZkeWg,1,38,CA
28094,J3_JU4PaFlM,1,50,CA
28095,J3ZJERdafqM,1,32,CA
28096,J3Z9uoQ0A8g,1,45,CA
28097,J3KdH_dg8Ps,1,39,CA
28098,qnfHAi3qzlY,1,66,CA
28099,qngBLbNvGHA,1,89,CA
28100,J3FDD4f-cqw,1,27,CA
28101,J37CSA16k7k,1,41,CA
28102,qniD1SHd42M,1,55,CA
28103,qntHpRYIJOM,1,66,CA
28104,J6UHc1bz7Z0,1,24,CA
28105,J6vlM0Tnjio,1,31,CA
28106,J24tPJKnHwo,1,48,CA
28107,qkNlfMC1lzE,1,37,CA
28108,qhpgRpECZpw,1,65,CA
28109,qhxy8YtXcis,1,64,CA
28110,JCJb2VSAMEg,1,42,CA
28111,JCJUECVo2O0,1,80,CA
28112,JC-y5-6O99A,1,28,CA
28113,qiN7qEDiLz8,1,48,CA
28114,JBYqV2sK918,1,58,CA
28115,JBWUa5AKRME,1,60,CA
28116,JBJoXKV1wmw,1,66,CA
28117,JBFQwySmYAo,1,44,CA
28118,qiySQYZQL38,1,78,CA
28119,JArW__dKz0s,1,74,CA
28120,qjPLCpI9n2A,1,49,CA
28121,JAepPh0hOto,1,62,CA
28122,JAcKgCfTSq4,1,65,GB
28123,JATYGQrOXG4,1,47,CA
28124,JAQSYYyZUvw,1,64,CA
28125,JAMa4s9tOFk,1,50,CA
28126,J9dOORsPoA0,1,55,CA
28127,J9Zs2IJTfU4,1,65,CA
28128,qjz8G4AGnic,1,17,CA
28129,J91kn8FTTYI,1,85,CA
28130,J8xfz8lCE7Y,1,84,CA
28131,J8hxV4V5fGI,1,19,CA
28132,J8KptZelAf8,1,78,CA
28133,qk74eFQemFY,1,34,CA
28134,J7q7OS9xEpg,1,29,CA
28135,J7iuXrfCDD8,1,47,CA
28136,J7GVeIcKIBs,1,74,CA
28137,qoj9l0CCp6c,1,100,CA
28138,J1zoju4biU4,1,71,CA
28139,InGCOKjFJdo,1,17,CA
28140,Iuk23YBLRes,1,38,CA
28141,IuPABtlr-rM,1,41,CA
28142,Iu5YdqvK7fY,1,69,CA
28143,qvOGjhtF1B0,1,39,CA
28144,qvTD11X4EvY,1,40,CA
28145,qvamS7wlwFM,1,31,CA
28146,ItJaasrbEE0,1,47,CA
28147,ItAvmV97Ojs,1,21,CA
28148,It5hauk2cV8,1,38,CA
28149,qvbjnPzD_E4,1,48,CA
28150,IsWtUmYPAEA,1,88,CA
28151,IsNqBMqIVMY,1,48,CA
28152,Is3S-6hHQLk,1,96,CA
28153,Is1FIb4Iabc,1,18,CA
28154,qvojYIc1PbE,1,54,CA
28155,IrCZ3kck6Yg,1,29,CA
28156,IqvzoEXox-g,1,64,CA
28157,Iqf4Lamnd_k,1,44,CA
28158,qwz7ElnCtWw,1,31,CA
28159,IqTPC4z-tsU,1,69,CA
28160,qwzrA2NF21s,1,22,CA
28161,Iq7cqwPrJJc,1,44,CA
28162,Iq40EwooCGg,1,68,CA
28163,IprmiOa2zH8,1,38,CA
28164,IpSgGaSfPf8,1,48,CA
28165,IpRsvSHGVvs,1,91,CA
28166,IpHZtc8J0Hc,1,84,CA
28167,Ip3ypEatWNU,1,74,CA
28168,IofKxoLdWW8,1,34,CA
28169,IoAEvo_BNW8,1,86,CA
28170,qvHKVQtalas,1,87,CA
28171,qu52IPlQsFo,1,40,CA
28172,J1etsBRXMuo,1,53,CA
28173,qtloK8m224k,1,35,CA
28174,qp2NeN5E_WE,1,77,CA
28175,J1GegvjENPs,1,51,CA
28176,J19CqaXkniw,1,73,CA
28177,J18itfjNOQo,1,46,CA
28178,qpVqF00TVkU,1,33,CA
28179,qpZ2b-EZjAY,1,56,CA
28180,J-tcQFTdHmI,1,35,CA
28181,qqhh5WmU_9s,1,39,CA
28182,J-OJrydxVo0,1,58,CA
28183,J-NEOU-Ujeg,1,69,US
28184,qqkv4YRWexw,1,60,CA
28185,IzhNbccJp5w,1,72,CA
28186,IzaHDSDihdg,1,45,CA
28187,IzIwJlTIllk,1,25,CA
28188,Iyl6TPeMSNc,1,59,CA
28189,qs8xStp6RhM,1,47,CA
28190,IxzG3BdXGPU,1,80,CA
28191,qsTowQcRp_E,1,55,CA
28192,qsek42xbk4E,1,97,CA
28193,Ix5uR7SxCYw,1,100,CA
28194,Ix4oIMKsJos,1,87,CA
28195,qt13pXFT4tg,1,85,CA
28196,IwJ0xHIYsg4,1,92,CA
28197,IwINjHIE8wM,1,54,CA
28198,Iw8apHDAXhk,1,78,CA
28199,IvuDmQAKiwk,1,42,CA
28200,Ivck-Ao0ZgQ,1,54,CA
28201,IvUDNSfSQdU,1,61,CA
28202,Iv7zU26qZSg,1,100,CA
28203,NCz9YvBEVW8,1,54,CA
28204,ND0qBA-mm1U,1,40,CA
28205,NDAgvZ2StfE,1,53,CA
28206,RTaDvKMtUeA,1,53,US
28207,RY0FzicdYD0,1,46,CA
28208,mnDwhOQW5iI,1,99,CA
28209,RXdP5eqAVRE,1,100,CA
28210,RXLV9LGMcZk,1,46,CA
28211,RWwl36NE8Dg,1,53,CA
28212,mnV70SGVk4s,1,93,CA
28213,mn_l7Y9m52E,1,82,CA
28214,mngkOO-0y60,1,92,CA
28215,RVLl91i50Sg,1,39,CA
28216,mo78xn-6hRg,1,63,CA
28217,RUQ-ePEqeTs,1,57,CA
28218,moASLrr62EQ,1,35,CA
28219,RU17DroYhaw,1,35,CA
28220,RTzZVVT1ccQ,1,53,CA
28221,RTErcDUaOxU,1,23,CA
28222,QM6d3ADqYgA,1,47,CA
28223,RSiwG-d6a3Y,1,39,CA
28224,RSX3R64_ryE,1,51,CA
28225,RSTa8qhyNvw,1,17,CA
28226,RRscN5NRua4,1,43,CA
28227,RRrFRoGfXlQ,1,19,CA
28228,RRegN96U1y0,1,85,CA
28229,RRdeuKmux9g,1,41,CA
28230,RR_LXMtOvX0,1,74,CA
28231,moe3i3AycwE,1,75,CA
28232,RROs-zCrSko,1,22,CA
28233,RRJVBCMwy64,1,52,CA
28234,RRIqKKcbSL8,1,33,CA
28235,RRC1BmmQLqI,1,100,CA
28236,RR40uxTgHPk,1,93,CA
28237,mn1-mtmO0Cg,1,52,CA
28238,RZ54XSb_4oU,1,78,CA
28239,RZG3q4dY4Z8,1,83,CA
28240,mmX9M3iYqJI,1,32,CA
28241,mkI_g6z7_2A,1,47,CA
28242,mkcClYmV23w,1,41,CA
28243,Rd8UD7WUIr8,1,43,CA
28244,RctDticEAN0,1,32,CA
28245,Rck7y3m2xXo,1,41,CA
28246,mkybkPqy9LA,1,85,CA
28247,mlIdSpN0tso,1,51,CA
28248,RbcGCMtlluQ,1,69,CA
28249,RbIPjJu6fgE,1,60,CA
28250,RbFHWtGi-7M,1,27,CA
28251,mm43bKcpC3U,1,97,CA
28252,mm5v6BLslQQ,1,85,CA
28253,Rb2zDQSWEuo,1,47,CA
28254,RaoKg_b2mds,1,46,CA
28255,RanbQqFTBTA,1,54,CA
28256,mmBemKF-jYo,1,16,CA
28257,Radg-Kn0jLs,1,52,CA
28258,RaZf5Iazczo,1,80,CA
28259,RaQUB-_L3y8,1,54,CA
28260,Ra8PvLtSvCM,1,57,GB
28261,mmEvQNZsOs0,1,34,CA
28262,R_h63IsmvSQ,1,37,CA
28263,mmEygiqkvz8,1,71,CA
28264,R_KcDw87EIg,1,35,CA
28265,R_EJLcU5VZc,1,16,CA
28266,R_5YBLuXAuU,1,35,CA
28267,mmKTEustFlk,1,77,CA
28268,mmOEBgamzlU,1,98,CA
28269,RZerD5r-3Jg,1,84,CA
28270,RQz9aPrInE8,1,31,CA
28271,RQpGCAkpEtY,1,37,GB
28272,moqgS4jrg1Q,1,44,CA
28273,RJoVQZfmmjY,1,68,CA
28274,RIqCVUnbQgc,1,31,CA
28275,mtIgppWwnA8,1,100,CA
28276,RI0nXOj5MME,1,78,CA
28277,mtNAE95qg4E,1,35,CA
28278,mtQiyCHrR44,1,48,CA
28279,mtixu95o2UE,1,73,CA
28280,RHGXrJ-gpSY,1,73,CA
28281,RH4ciqlUm_A,1,90,CA
28282,RGe-mNfprN8,1,58,CA
28283,mugFX9RL2MI,1,21,CA
28284,mupBtw-dSUo,1,63,CA
28285,muq6HNVOY20,1,41,CA
28286,RFxuCurY1Bk,1,40,CA
28287,RFcVESIDUW4,1,94,CA
28288,mv3q-gV0hX8,1,44,CA
28289,mv73u5qHf08,1,62,US
28290,mvLy0jopOvk,1,25,CA
28291,mvVNnMYJTNY,1,68,CA
28292,mviTS_cIWXg,1,55,CA
28293,RF4_SMpb83o,1,59,CA
28294,mwCvf8sMGBs,1,31,CA
28295,mwZbW2dS9tc,1,31,CA
28296,RE9_34p2iQo,1,34,CA
28297,RE21gJdLtWw,1,35,CA
28298,mxa6kymVmAo,1,32,CA
28299,RDJB-vV81EQ,1,79,CA
28300,mxpd6esNayQ,1,91,CA
28301,RDB_fKWbCcc,1,55,CA
28302,RDAufWTC-tM,1,67,CA
28303,RJmWsxwmoEs,1,19,CA
28304,mt-pg8FBBDw,1,34,CA
28305,RQldGGK4rW4,1,49,CA
28306,mso8ettCqlI,1,33,CA
28307,moxu_uTemNg,1,43,CA
28308,RQZr2NgKPiU,1,66,US
28309,mpHw5399vhU,1,67,CA
28310,mpbNCJwD4nY,1,49,CA
28311,RPw86GHg5Wk,1,91,CA
28312,RPhNq_K2scQ,1,97,CA
28313,mpjokDFDCcM,1,58,CA
28314,ROtxF9ypMkA,1,43,CA
28315,ROfjDRxvAs4,1,41,CA
28316,ROByUohCVcs,1,59,CA
28317,RO7Nfk6RGzE,1,48,CA
28318,mqSMgp0G0bg,1,36,CA
28319,RNwsmC4EwCA,1,55,CA
28320,RNmTqX1c184,1,65,CA
28321,RN_0KW7ah1c,1,75,CA
28322,RNNFfDqKH1w,1,77,CA
28323,RNA516fNpuw,1,53,US
28324,RMhGry_ZBZI,1,33,CA
28325,RMWYXmJ5DaE,1,57,CA
28326,mrGDAl2gD7A,1,60,CA
28327,RM3ZYvfoDpc,1,52,CA
28328,RLxUXr2oFcc,1,80,CA
28329,RLvOIeYXobE,1,84,CA
28330,mrcd3YEt5-4,1,50,CA
28331,RKy6kBInxSc,1,23,CA
28332,RK_B4Ez4_5Q,1,52,US
28333,RKUCZGish-A,1,41,CA
28334,RKOscDQ0_rg,1,75,CA
28335,RK5_B5msXS4,1,41,CA
28336,RdJpxjewJvc,1,43,CA
28337,mkIEEahHZz4,1,98,CA
28338,RdVePoUwjmQ,1,73,CA
28339,Ry-JeKr-i2M,1,77,CA
28340,mdALdHgqozM,1,73,CA
28341,RxopZj_KfNQ,1,68,CA
28342,mdQKLsPQbPs,1,41,CA
28343,Rxhim8o9lDA,1,76,CA
28344,RwokCE74vSc,1,66,CA
28345,RwY0x6KsvC4,1,53,CA
28346,RwMRkt770vc,1,50,CA
28347,RwH7vvXlf6M,1,62,CA
28348,RwFNYOxCS3s,1,29,CA
28349,Rw4qtSjzBQU,1,49,CA
28350,RvzEZfk3ld8,1,42,CA
28351,RvF7VRa4pZA,1,32,CA
28352,Rv0gFHM4yDY,1,43,CA
28353,Rux4d-32fUQ,1,47,CA
28354,Ruu9DwzVyJ4,1,28,CA
28355,Rumd8Pj6LMg,1,32,CA
28356,mdnkDgLkQGM,1,17,CA
28357,RuS-e-5oOiU,1,62,CA
28358,RuPnHfak7BE,1,34,CA
28359,RuFrDPecJUg,1,97,CA
28360,Rtyv9919Lh0,1,87,GB
28361,RtI8iieSHqU,1,55,CA
28362,Rt2vLQ7QEyE,1,44,CA
28363,RsuYAp5Myco,1,96,CA
28364,mdz26Wk75Ac,1,51,CA
28365,RscmM6mwRLs,1,21,CA
28366,Rs_WMxAT32w,1,58,CA
28367,meAoeOMDJVU,1,60,CA
28368,meFws6G2Av8,1,71,CA
28369,RxzZ_OXQApM,1,17,US
28370,md7QC8bnunQ,1,30,CA
28371,RrRcTzrCM3U,1,67,CA
28372,RyKX4fxCgFg,1,48,CA
28373,S0fLtwl2s4w,1,48,CA
28374,ma_Qi5S8z2g,1,32,CA
28375,S0T-VfAFkBU,1,71,CA
28376,S0SWX8xdYCQ,1,77,CA
28377,matdZFkS0TM,1,50,CA
28378,S0L45gCJWAo,1,35,CA
28379,matqiDFKMnc,1,46,CA
28380,S04AFNVDISI,1,50,CA
28381,S-pMbe0KlbE,1,72,CA
28382,mb_AvfW8p6s,1,42,CA
28383,S-bJ9NIubuw,1,96,CA
28384,S-X0w3gRR7g,1,55,CA
28385,S-IxZMzg6XY,1,65,CA
28386,S-9KkYuwiS8,1,46,CA
28387,S-5IU_xdAIg,1,80,CA
28388,mbnBYh-BJ1g,1,28,CA
28389,Rzuts_VwAL4,1,71,US
28390,RzmTucw1mvQ,1,92,CA
28391,mbnHfXIb1Uo,1,59,CA
28392,RzKhSHYBRBc,1,94,CA
28393,Rz9rCkGnF78,1,46,CA
28394,Rz6Sh3vTcgQ,1,22,CA
28395,mcEW3O4xTG4,1,46,CA
28396,Rz2IOG6WqhU,1,57,CA
28397,Rykd2FE0PdI,1,54,CA
28398,RyhvowVn9cU,1,33,CA
28399,RyOMAvYW-E4,1,42,CA
28400,RyOBy0RKJws,1,50,CA
28401,RyL9KKiok3g,1,28,CA
28402,meIe_v4RtNw,1,37,CA
28403,RrM-jlLchH0,1,28,CA
28404,mkEogmijNaE,1,43,CA
28405,RlSF_U0CGKo,1,30,CA
28406,Rl6pkKsIxBE,1,19,CA
28407,RkztSs228oo,1,99,CA
28408,RkTgSx_JKy0,1,92,CA
28409,mgnC_qr7FOM,1,91,CA
28410,RjyEjlRBK64,1,49,CA
28411,mgscVzZ1DP0,1,96,CA
28412,mgtI7DZUw1A,1,75,CA
28413,RjpWujLAYkI,1,78,CA
28414,Riixniwgv7E,1,36,CA
28415,Riiiss0QDYc,1,42,CA
28416,RiJ7rK3An8I,1,86,CA
28417,mhHqHfwiGpA,1,83,CA
28418,Rh_iWXRxIY4,1,62,CA
28419,RhMAR5t2nLg,1,83,CA
28420,Rh9TXAd26Lk,1,18,CA
28421,Rgkp52IgXek,1,43,CA
28422,RghX43tU1ds,1,79,CA
28423,mhgCxEMltpo,1,77,CA
28424,RgbGGJ6b2O4,1,43,CA
28425,RgVvBXcnJHU,1,25,CA
28426,Rg09HBOjqv4,1,41,CA
28427,RfZPzeLUNAg,1,87,CA
28428,miD3ujpqYTk,1,33,CA
28429,RelgvgfvSgY,1,24,CA
28430,mizpW1j8fsE,1,35,CA
28431,mjXk6kC_zmg,1,47,CA
28432,ReIRP2fkprg,1,77,CA
28433,RdzJIkAmmQY,1,87,CA
28434,RduyqdG5h1c,1,67,CA
28435,RlCwZFrQvAQ,1,26,CA
28436,mgVFxBk1s6o,1,60,CA
28437,RrJDemmXpFI,1,40,CA
28438,Rlmxohf1i_8,1,94,CA
28439,RqvoYRyMPnQ,1,73,CA
28440,RqpepkTN45I,1,58,CA
28441,RqoTMr9eVOU,1,31,CA
28442,meRKbDusFN0,1,30,CA
28443,RqTPvkyWd2U,1,60,CA
28444,RqHwXJsGtRM,1,54,CA
28445,RqASfBgAHd4,1,43,CA
28446,RqAFeV8Bosc,1,87,US
28447,RpjeacJii_w,1,61,CA
28448,RpdCgzSM8ZA,1,92,CA
28449,RpWFnFvOQBQ,1,50,CA
28450,RpSyb9bY1Mw,1,49,CA
28451,RpSwu3n5hEo,1,98,CA
28452,Rp5vNCvPC14,1,42,CA
28453,Rp3ec1IY_cg,1,69,CA
28454,RolwE1lXOq8,1,62,CA
28455,RokCkouFFtg,1,49,CA
28456,RoWQ6vKpOng,1,48,CA
28457,RoVFJEP98dU,1,42,CA
28458,mecSHTQw8x4,1,35,CA
28459,Rn7-lcEGD0I,1,49,CA
28460,Rmxim5ozSKU,1,61,CA
28461,mf2jDv5of2U,1,26,CA
28462,Rm7ChN0QUas,1,90,CA
28463,mfrBxVBAF1k,1,48,CA
28464,RlyK3rVz2Z0,1,88,CA
28465,Rlw6iEB8tSw,1,59,CA
28466,mfrwReAi-3k,1,60,CA
28467,mg4FJww9YjA,1,52,CA
28468,RD8bai4hNBw,1,40,CA
28469,RD2h189xMjA,1,87,CA
28470,RCuL5nMpgV0,1,57,CA
28471,nBfJVvqNoJ0,1,84,CA
28472,QcKUNTb-kzw,1,45,CA
28473,nCaRuuIZ9nY,1,25,CA
28474,QbisKfwf6QY,1,76,CA
28475,nCmRpOWpM2c,1,73,CA
28476,QbFtCLIzNpI,1,52,CA
28477,nCvjeYip6P0,1,58,CA
28478,QbBNjjZthsg,1,24,CA
28479,Qagp3T1bOFY,1,35,CA
28480,nDEGbhHagtk,1,58,CA
28481,Qa3sH2ipDKs,1,75,CA
28482,Qa2bfVP6ChQ,1,69,CA
28483,nDhDd9FTVPM,1,65,CA
28484,Q_nw_jXB-DE,1,47,CA
28485,nDhYgP4Nns4,1,34,CA
28486,QZzAVawbF7s,1,65,CA
28487,QZv3ObL1I4A,1,100,CA
28488,QZomK3TAEW0,1,83,CA
28489,QZgF7MG9f4w,1,41,CA
28490,nDixoT8GhMo,1,26,CA
28491,nDzXjNxjzgk,1,59,CA
28492,QYtTRiBjHxc,1,73,CA
28493,QYZh93WRXuA,1,53,CA
28494,nElEFdfrxRE,1,45,CA
28495,nFDA1zsJ-SI,1,22,CA
28496,QY-e7NKOYpI,1,79,CA
28497,QXxziyQDT40,1,18,CA
28498,QXsyV24BLdA,1,41,CA
28499,nFSMvRWLap8,1,97,CA
28500,QXVuPTmX2HE,1,58,CA
28501,nByvlE7y71Q,1,55,CA
28502,nB3HAxCS3A4,1,28,CA
28503,QXLoK6-o8qE,1,38,CA
28504,nB0fWE4m05k,1,68,CA
28505,QkVHkDVAONE,1,43,CA
28506,n9WjhrCrHVI,1,20,CA
28507,QkQC-7_RfpQ,1,43,CA
28508,QjjAjg5aZCI,1,55,US
28509,QjTdAnKqLqA,1,83,CA
28510,QjNapuOHoT0,1,83,CA
28511,QjJHXu3Z6yw,1,63,CA
28512,n9XbA_RJzVA,1,58,CA
28513,Qj7BXPl2Jik,1,80,CA
28514,Qixn6GMy5_M,1,23,CA
28515,QiLQjEtKe3M,1,61,CA
28516,nA0jFoOcLbA,1,46,CA
28517,QhM93ENjMuA,1,86,CA
28518,nA9LAMuJBxE,1,70,CA
28519,Qh-kRij5uag,1,22,CA
28520,QgjFMnWS5-Y,1,59,CA
28521,nARjfRhxRcI,1,90,CA
28522,QgAK21bFxH0,1,50,CA
28523,Qg3SR22g9ME,1,85,CA
28524,nAT2FVqY0fI,1,46,CA
28525,QfrGkGR_6lA,1,97,CA
28526,nATGvlGP47o,1,68,CA
28527,QfmIUoZej9Q,1,49,CA
28528,QfZ_kSJjH38,1,26,CA
28529,nA_hChdSbL8,1,47,CA
28530,QenWwRxwxp0,1,92,CA
28531,QeZqaXdqu60,1,44,CA
28532,QeMdYTWzVmg,1,54,CA
28533,Qe7dInvivYg,1,98,CA
28534,nFkbsvbJl7w,1,100,CA
28535,QXId3UwOyEc,1,58,CA
28536,QldBP574S4I,1,45,CA
28537,QQtfmGQXdLI,1,67,CA
28538,QQT4Dt82Kz0,1,62,CA
28539,QQRLErks_WM,1,63,CA
28540,QQP2sAWgGAg,1,51,CA
28541,QQFqPtKM990,1,92,CA
28542,nJBCiV2lCxg,1,62,CA
28543,nJV0mFIfE1w,1,58,CA
28544,nJhiu-qIgVw,1,29,CA
28545,QPjIlxPLS-Y,1,39,CA
28546,QPcFmHlRLNI,1,98,CA
28547,nJiXZpcDwPY,1,58,CA
28548,QP4_p9nMbJM,1,80,CA
28549,nJtAxj9A_sk,1,52,CA
28550,QOjpd0vk2nk,1,57,CA
28551,QOjmHd_rJKk,1,57,CA
28552,QOi1D6v-_D4,1,93,CA
28553,QOTadQ2zN5Q,1,50,CA
28554,QOMh4C9Npak,1,34,CA
28555,QOHVIMUuOPk,1,48,CA
28556,QOE7WAHLW0E,1,54,CA
28557,nJw7f8LoC7g,1,28,CA
28558,QO9SS1NS6MM,1,47,US
28559,QNxBwN-xsLo,1,20,CA
28560,nLcS6Qec32k,1,61,CA
28561,QNgrDIFs1Ug,1,81,CA
28562,QNTKAxQc7ks,1,86,CA
28563,QNRGjaQJ-Ig,1,42,CA
28564,nLhjbuHonSE,1,35,CA
28565,QMlkroj89ho,1,53,CA
28566,nLjS4B00tl0,1,26,CA
28567,nJ9R3s8L2TE,1,47,CA
28568,QR06c29ghbg,1,50,CA
28569,QX-yPEu885s,1,71,CA
28570,nIySKRAFTtg,1,60,CA
28571,nG1pGyjoqwE,1,18,CA
28572,QWlfnT9jsBE,1,55,CA
28573,QWdlw6c8gME,1,59,CA
28574,nG51iciin7Q,1,53,CA
28575,QW9dpUP74JE,1,83,CA
28576,QW4isEXy0BY,1,64,CA
28577,QVqm5YdtWyQ,1,88,CA
28578,nGkELaGU2k0,1,66,CA
28579,QVklmYejCVk,1,36,CA
28580,QV93XyIE9WQ,1,38,CA
28581,QUdrN6kvqp8,1,83,CA
28582,QUUOLFAbJ6A,1,73,CA
28583,nHDC2BXjDIU,1,75,CA
28584,nI5NTReUXzc,1,52,CA
28585,QTHrWtkQ8U8,1,59,CA
28586,QTBczl6be6Q,1,68,CA
28587,QT6SOdngu9Q,1,73,CA
28588,QSmWxo7J6cU,1,56,CA
28589,QSFmuI-DAK4,1,70,US
28590,QS9UqUD9knA,1,75,CA
28591,nIQQ3nwuxu0,1,42,CA
28592,nIXCMvobQWE,1,51,CA
28593,QRlkGbr_Pr0,1,90,CA
28594,nIYrRNklra8,1,41,CA
28595,nIZ69aEKlE8,1,67,CA
28596,QRhFSqRK5iU,1,28,CA
28597,QRdffs7AjhY,1,57,CA
28598,QRVTY3nxBSg,1,92,CA
28599,QRITT9JKQ3w,1,68,CA
28600,QkcGwy8Ldxk,1,71,CA
28601,n9NpF3ZnxEI,1,46,CA
28602,RCa2YA4Jf3o,1,52,CA
28603,R71Cq4jreLQ,1,79,CA
28604,R6WAt_eMBbg,1,40,CA
28605,n24A-PLNVg0,1,87,CA
28606,R5Yjzr_2f5k,1,83,CA
28607,R5MS7JpU5So,1,46,CA
28608,R5CBQ_jq-V0,1,57,CA
28609,n260lqofSVQ,1,51,CA
28610,n2BgkHV373A,1,23,CA
28611,R58W3ruFdmY,1,66,CA
28612,R3kNMCAC2Qg,1,52,CA
28613,n2LAiZIB988,1,45,CA
28614,R3WNOu14wRE,1,83,CA
28615,R3SAzS7YTBM,1,76,CA
28616,n2T3JZx-00w,1,33,CA
28617,n2xs1NEclYY,1,32,CA
28618,R2xOhc3xOJ4,1,99,CA
28619,R2YVa4Nirsc,1,40,CA
28620,n3p_dqiQV6g,1,51,CA
28621,n3raQ-mZu-Q,1,34,CA
28622,R1VdWpIDpjk,1,42,CA
28623,n3vAg7tjRPQ,1,67,CA
28624,n47bRyBKjsw,1,48,US
28625,R0dXIyfXva4,1,87,CA
28626,n4DFdeoi234,1,72,CA
28627,R0IqNaE513w,1,45,CA
28628,R0I9RTd8sVg,1,91,CA
28629,n4EHCgTek2c,1,51,CA
28630,R0G5wwBdthc,1,48,CA
28631,n4MFJgqSTBs,1,50,CA
28632,R-gjM8dWTFA,1,43,CA
28633,R6lYKy-oUiI,1,45,CA
28634,R7Y9WHaJO-A,1,56,CA
28635,R-DQXyCqs-I,1,58,CA
28636,R7k5ZaEeNWA,1,55,CA
28637,RCTFou8sf9A,1,17,CA
28638,my757mTNnNk,1,51,CA
28639,RCJfwEL6hkE,1,75,CA
28640,myKY6kdnBpc,1,29,CA
28641,RBllnpr5qDA,1,68,CA
28642,RBdHGhJVCAk,1,52,CA
28643,RBWw1S0dX08,1,42,CA
28644,mzm-nWfETD4,1,84,CA
28645,RBJgpXyezgA,1,34,CA
28646,RBHZiCo0DmM,1,88,CA
28647,RB9-OSBLJz0,1,49,CA
28648,RAmLa9oqAOc,1,31,CA
28649,n-I1MV-gpds,1,50,CA
28650,RAZdotTN6uY,1,94,CA
28651,n-R39jiraak,1,36,CA
28652,n-eK1Z81-rE,1,77,CA
28653,RAD_HPsfHbY,1,25,CA
28654,n-vb1kBDoD4,1,40,CA
28655,n0-CYODx-kc,1,85,CA
28656,R9kODgFr4Fg,1,90,CA
28657,n0-ye4LXWts,1,44,CA
28658,n0girj5pM1o,1,37,CA
28659,R91OuaO82Wc,1,35,CA
28660,R8ldV0K1bQM,1,40,CA
28661,n12_RAEPf5o,1,72,CA
28662,n1DLaN4a-Qo,1,32,CA
28663,R8N3Jg9OKMg,1,44,CA
28664,R8C9rZQlcKM,1,37,US
28665,n1_Nx4OXnjU,1,31,US
28666,R-OZ2Tmi9pw,1,68,CA
28667,Qzsnda62XLc,1,50,CA
28668,n96cRKy8Xy0,1,36,CA
28669,n6lwWEghuR0,1,39,CA
28670,n6xzsLDzyBk,1,59,US
28671,QsZF-F4LbYQ,1,42,CA
28672,n72vEB3Rvx8,1,18,CA
